bajale,lang2
tono,lang2
chupon,lang2
bajes,lang2
baeee,lang1
compensar,lang2
compensates,lang1
compensate,lang1
fair,lang1
delicioso,lang2
yummy,lang1
leap,lang1
faith,lang1
acto,lang2
fe,lang2
invest,lang1
cracking,lang1
beating,lang1
gastar,ne
pólvora,lang2
buchanas,ne
ponche,lang2
♡♡,other
baee,lang1
asustasteee,lang2
quit,lang1
odiando,lang2
mudar,lang2
piel,lang2
snake,lang1
sheds,lang1
counting,lang1
qué,lang2
será,lang2
changed,lang1
recipe,lang1
cambiado,lang2
sacar,lang2
adelante,lang2
studied,lang1
feedback,lang1
menudo,lang2
blaaassshhhhh,lang1
amo,lang2
pinsheshhhh,lang2
fawk,lang1
miercoles,lang2
acuerdo,lang2
useless,lang1
rolling,lang1
community,lang1
horses,lang1
maten,lang2
xp,other
barca,lang2
liga,lang2
depender,lang2
jury,lang1
decision,lang1
judge,lang1
verdict,lang1
vuelves,lang2
enamorar,ne
alacranes,ne
musical,lang2
schleepy,lang1
wasted,lang1
ebrio,lang2
mixing,lang1
sheet,lang1
sábanas,lang2
ʃ,other
recuerden,lang2
pronunciarla,lang2
larga,lang2
entienden,lang2
spent,lang1
entire,lang1
paro,lang2
remix,lang1
gram,lang1
diego,ne
pensé,lang2
compliments,lang1
alabarme,lang2
uh,unk
(0.0),other
oldddd,lang1
empezamos,lang2
siendo,lang2
fustrado,lang2
stunned,lang1
aturdido/atónito,lang2
attempted,lang1
assassination,lang1
settle,lang1
woman,lang1
dreams,lang1
porfin,lang2
calmaron,lang2
#hablandodeldiablo,lang2
ofendida,lang2
clase,lang2
offendida,lang2
ntc,lang2
boliche,lang2
intense,lang1
soccer,lang1
compraba,lang2
cocas,lang2
nxt,lang1
mencionar,lang2
tfti,lang1
noo,lang1
goin,lang1
anti-valentines,lang2
goodluck,lang1
taquero,lang2
faaaaaiiiiiiillllllll,lang1
perros,lang2
ladrar,lang2
secluded,lang1
fueran,lang2
b,unk
scary,lang1
miedo,lang2
seguirlo,lang2
idioma,lang2
equivoco,lang2
duh,lang1
nopales,lang2
guizados,lang2
onions,lang1
juntate,lang2
aremos,lang2
rica,lang2
:speak-no-evil_monkey:,other
fellow,lang1
followers,lang1
tuit,lang2
porca,lang2
miseria,lang2
straight,lang1
queda,lang2
hermanas,lang2
uresti,lang1
resivimos,lang2
mk,ne
saven,lang2
regresate,lang2
vinistes,lang2
homegirl,lang1
mess,lang1
equivocarse,lang2
messed,lang1
forgive,lang1
bofetada,lang2
student,lang1
punished,lang1
hand,lang1
stealing,lang1
salad,lang1
chilis,lang1
recommend,lang1
deseas,lang2
realidad,lang2
cultural,lang2
digamos,lang2
casuales,lang2
drag,lang1
lata,lang2
regiones,lang2
rae,ne
coloq,lang2
paperwork,lang1
ikr,lang1
donyt,lang1
radio,lang2
viejos,lang2
oso,lang2
odiosaaaa,lang2
relaxxx,lang1
weeee,lang1
hechate,lang2
esniker,lang2
hambre,lang2
piensa,lang2
cómo,lang2
ibas,lang2
conduciendo,lang2
automóvil,lang2
agente,lang2
policía,lang2
hizo,lang2
pidió,lang2
papeles,lang2
gremlin,lang1
ro,ne
anymore,lang1
soporto,lang2
ac,ne
far-fetched,lang1
descabellado,lang2
disparatado,lang2
striving,lang1
attainable,lang1
buchannans,ne
lame,lang2
grupos,lang2
narcos,lang2
doin,lang1
pronounce,lang1
perfectly,lang1
sort,lang1
fitness,lang1
yoga,lang1
pilates,lang1
zumba,lang1
#ff,lang1
aportan,lang2
wonderful,lang1
caile,lang2
spaced,lang1
distraído/en,lang2
paying,lang1
daydreaming,lang1
spoons,lang1
pantufla,lang2
gang,lang1
carried,lang1
dejarse,lang2
busques,lang2
google,ne
suéltame,lang2
daño,lang2
próximo,lang2
deveras,lang2
million,lang1
tons,lang1
seafood,lang1
consumed,lang1
worldwide,lang1
responsable,lang2
tonheladas,lang2
hyu,lang2
homebody,lang1
casero/hogareño,lang2
kresiendo,lang2
(':,other
sigo,lang2
chikilla,lang2
(x,other
nomaaasssss,lang2
oyeee,lang2
fuuunnnn,lang1
overdue,lang1
dominguear,lang2
rancheras,lang2
estuvo,lang2
cerca,lang2
escaparon,lang2
managed,lang1
shelter,lang1
minute,lang1
tornado,lang1
consejo,lang2
teach,lang1
acostumbrarse,lang2
dominarlo,lang2
stressful,lang1
cash,lang1
efectivo,lang2
card,lang1
mighty,lang1
#felizanonuevo,lang2
hopping,lang1
ay#,lang2
march,ne
decided,lang1
birthdays,lang1
fueras,lang2
fumadora,lang2
tendra,lang2
privado,lang2
#vanaver,lang2
wedding,lang1
botecito,lang2
sorpresa,lang2
york,ne
caistes,lang2
ignotizame,lang2
maxine,ne
goddnight,lang1
woods,lang1
piece,lang1
chicken,lang1
#dedieta,lang2
indicar,lang2
nearest,lang1
station,lang1
mamá,lang2
aces,lang2
acerlo,lang2
certified,lang1
instructor,lang1
jersey,ne
negocio,lang2
wide,lang1
age,lang1
lock,lang1
moral,lang1
moraleja,lang2
fuimos,lang2
invite,lang2
hermana,lang2
sobrina,lang2
cenar,lang2
saltlickbbq,ne
loved,lang1
sigues,lang2
presumida,lang2
clumsy,lang1
torpe,lang2
bello/bastante,lang2
beautiful,lang1
precioso,lang2
burbano,ne
jala,lang2
tigays,ne
starter,lang1
hubiera,lang2
quedado,lang2
pregunté,lang2
escuchan,lang2
pequeña,lang2
aparte,lang2
empeño,lang2
memorizar,lang2
sentence,lang1
estoria,lang2
bichi,lang2
hives,lang1
brote,lang2
urticaria,ne
due,lang1
reaction,lang1
medicine,lang1
homie,lang1
terms,lang1
condiciones,lang2
gary,ne
fabian,ne
iraa,lang2
smiley,lang1
:soccer_ball:,other
advice,lang1
tomes,lang2
harm,lang1
b0,lang1
believing,lang1
slow,lang1
mouth,lang1
boca/por,lang2
otros/lo,lang2
ice,lang1
storm,lang1
promoted,lang1
assistant,lang1
chloro,lang2
manchar,lang2
oki,lang2
adicioné,lang2
conflais,mixed
cielo,lang2
mirada,lang2
#movienight,lang1
ranfla,lang1
tommarow,lang1
#dc0,ne
sere,lang2
hehehe,lang1
understandable,lang1
prefiero,lang2
mandarlos,lang2
vinieron,lang2
durangense,ne
huapangos,lang2
'ehh,lang1
acc,lang1
semester,lang1
punta,lang2
pico,lang2
atreví,lang2
escribirlo,lang2
escribir,lang2
salds,lang2
impression,lang1
niece,lang1
munchkin,lang1
samanta,ne
hoe,lang1
escapó,lang2
fuhken,lang1
reemplazar,lang2
fate,lang1
rests,lang1
government,lang1
#cannotbelievethis,lang1
dreaming,lang1
soñar,lang2
despierto,lang2
roughly,lang1
aproximación,lang2
precisa,lang2
students,lang1
passed,lang1
niggaaaaa,lang1
rip,lang1
aristeo,ne
lopez,ne
whom,lang1
laughter,lang1
muerto,lang2
tecate,lang2
moons,lang1
:clinking_beer_mugs:,other
bottom,lang1
assss,lang1
surgió,lang2
sherman,ne
ghetto,lang1
conversando,lang2
trates,lang2
!!??,other
especialmente,lang2
cuelga,lang2
cuerda,lang2
floja,lang2
theater,lang1
porno,lang1
bravo,lang1
acorde,lang2
venido,lang2
reestructurando,lang2
mostrar,lang2
quieren,lang2
jeje,lang2
han,lang2
pedido,lang2
decisión,lang2
employees,lang1
apaa,lang2
termino,lang2
leal,lang2
infiel,lang2
aight,lang1
enmarigunar,lang2
atacar,lang2
proteja,lang2
tree,lang1
♡♡♡,other
problemita,lang2
memorizarlas,lang2
verdadero,lang2
esquina,lang2
agregues,lang2
lives,lang1
xeso,lang1
#pbr,ne
austin,ne
amanerado,lang2
exagerada,lang2
sack,lang1
acostarse,lang2
gaves,lang1
crees,lang2
imma,lang1
supahh,lang1
swoh,lang1
'r,lang1
beach,lang1
chest,lang1
bitchy,lang1
vulgar/varias,lang2
malévolo/irritable,lang2
period,lang1
schedule,lang1
horario/agenda,lang2
apretada,lang2
culpa,lang2
somewhat,lang1
culpabla,lang2
chiefing,lang1
reburt,lang1
tuiter,lang2
snuggle,lang1
acurrucarse,lang1
sei,lang2
ablo,lang2
blah,lang1
acer,lang2
grade,lang1
problems,lang1
graders,lang1
spitting,lang1
image,lang1
retrato,lang2
father,lang1
considensia,lang2
bengo,lang2
acordando,lang2
antojaron,lang2
#fattyprobs,lang1
ponme,lang2
bandas,ne
flash,lang1
mob,lang1
comienzan,lang2
público,lang2
proposal,lang1
adorable,lang2
clasicos,lang2
pretendas,lang2
pasado,lang2
podido,lang2
olvidarte,lang2
korean,lang1
pop,lang1
#salistepior,lang2
okeiii,lang1
cosinar,lang2
dichooooo,lang2
#hungryyy,lang1
#cookforme,lang1
eww,lang1
re-do,lang1
ewww,lang1
faded,lang1
carnaval,ne
bringing,lang1
wacheando,mixed
jj,lang1
button-up,lang1
blouse,lang1
blusa,lang2
botones,lang2
tapered,lang1
skirt,lang1
straightforward,lang1
directo,lang2
verbos,lang2
futuro,lang2
agregas,lang2
madrid,ne
monkeying,lang1
travesuras,lang2
conosieron,lang2
!!?,other
mee,lang2
jenni,ne
rivera,ne
muere,lang2
dama,lang2
saul,ne
adan,ne
shah,ne
vela,ne
glowing,lang1
rebosante,lang2
fulfillment,lang1
realización,lang2
#0,other
factor,lang1
positivo/lo,lang2
rescatable,lang2
digs,lang1
rubble,lang1
camisa,lang2
#perfection,lang1
revelar,lang2
supposed,lang1
secret,lang1
spilled,lang1
guapa,lang2
leftovers,lang1
sobrados,lang2
yesterday,lang1
recuerdos,lang2
copa,ne
rey,ne
#likeaboss,lang1
#thebest,lang1
enamoramos,lang2
diario,lang2
roba,lang2
lobo,lang2
=),other
computer,lang1
imagino,lang2
up0,lang1
0nd,lang1
fruity,lang1
floreado,lang2
hablamos,lang2
españ,lang2
fashion,lang1
designer,lang1
acted,lang1
flaunting,lang1
pink,lang1
sweater,lang1
cuentas,lang2
prueba,lang2
verifico,lang2
envío,lang2
masivo,lang2
tocayo,lang2
fabianski,ne
gon,lang1
hero,lang1
importatntes,lang2
estudia,lang2
vocales,lang2
trata,lang2
diferencia,lang2
noticias,lang2
death,lang1
orr,lang1
breathe,lang1
blackout,lang1
brag,lang1
dangg,lang1
cargo,lang2
suel,lang2
compartir,lang2
allbaad,lang1
pound,lang1
quita,lang2
jales,lang2
cabrona,lang2
pierdo,lang2
dieta,lang2
tone,lang1
sore,lang1
atencion,lang2
exacta,lang2
viene,lang2
proteccióon,lang2
fuente,lang2
interpone,lang2
esp,lang2
ausente,lang2
door,lang1
abundancia,lang2
#valiendoverg,lang2
fast,lang1
pile,lang1
olvidalo,lang2
tonto,lang2
jokes,lang1
mines,lang1
:waving_hand:,other
tweakers,ne
alavg,lang1
estuviera,lang2
babysitting,lang1
estuvieramos,lang2
carreras,lang2
bickering,lang1
riña/disputa/discusión,lang2
yaping,lang1
bitter-sweet,lang1
amargo,lang2
agridulce,lang2
daughter,lang1
stress,lang1
joint,lang1
relajado,lang2
perks,ne
beneficios,lang2
flexible,lang1
provided,lang1
llueva,lang2
truene,lang2
relampaguee,lang2
unconditionally,lang1
nunu,ne
mugres,lang2
mocosios,lang2
yur,lang1
jittery,lang1
histérocp/muy,mixed
nervioso/inquietoi,lang2
energy,lang1
entusiasmarse,lang2
needed,lang1
guerita,lang2
mokoza,lang2
cabronaaa,lang2
diga,lang2
nalgadas,lang2
aplasten,lang2
contentarlo,lang2
digale,lang2
hah,lang1
pedi,lang2
dependable,lang1
confiable,lang2
enfrijoladas,lang2
tryna,lang1
spin,lang1
sky,lang1
limit,lang1
límite,lang2
afraid,lang1
rub,lang1
restregar,lang2
daaank,lang1
presencia,lang2
mía,lang2
pasó,lang2
#amen,lang2
w/o,lang1
muahahahahaha,lang1
#tacos,lang2
#hungry,lang1
lookin,lang1
fuglyyy,lang1
bubu,unk
conocimiento,lang2
burrito,lang1
hico,lang2
multiplicarlo,lang2
:dollar_banknote:,other
:pound_banknote:,other
:euro_banknote:,other
:credit_card:,other
:money_with_wings:,other
:pill:,other
:kitchen_knife:,other
:syringe:,other
#knowalltoowell,lang1
enfrentó,lang2
challenge,lang1
courage,lang1
máximo,lang2
tránsito,lang2
vehicular,lang2
driving,lang1
vulgar,lang2
straighten,lang1
desir,lang2
shy,lang1
quietly,lang1
improvement,lang1
lebante,lang2
ahorita,lang2
kemara,lang2
dentro,lang2
allergic,lang1
vivimos,lang2
taquito,lang2
aguacate,lang2
crema,lang2
curso,lang2
oil,lang1
hermosaaa,lang2
envestigastes,lang2
starting,lang1
mision,lang2
cumplida,lang2
screw,lang1
él,lang2
anyway,lang1
flee,lang1
country,lang1
bummer,lang1
fastidio,lang2
stranded,lang1
airport,lang1
kedate,lang2
serrenos,ne
:musical_notes:,other
malinterpretes,lang2
nets,lang1
tuitazos,lang2
junto,lang2
ram,lang2
gosh,lang1
babe/,lang1
bestest,lang1
yoooooou,lang1
teamoprincesa,lang2
esuchando,lang2
abres,lang2
sinalbur,ne
metas,lang2
cuchara,lang2
astilla,lang2
fanatic,lang1
wild/mild,lang1
fuerte/moderado,lang2
sauce,lang1
wild,lang1
mild,lang1
cheers,lang1
salud,lang2
brindamos,lang2
congrats,lang1
nun,lang1
#hateonit,lang1
felizidades,lang2
ways,lang1
):,other
efecto,lang2
lados/asking,ambiguous
sacrifices,lang2
workers,lang1
owners,lang1
uoeno,lang2
cansado,lang2
pelicula,lang2
padre,ne
walked,lang1
puente,lang2
bas,lang2
confidential,lang1
awuitas,lang2
busco,lang2
quick,lang1
manchas,lang2
flat,lang1
realmente/francamente,lang2
trusted,lang1
lying,lang1
bi,lang2
pumas,ne
order,lang1
queria,lang2
engordar,lang2
burger,lang1
carlsjr,ne
#noposstacabron,lang2
niggaaa,lang1
dealing,lang1
enfoces,lang2
miradas,lang2
pronunciación,lang2
escucha,lang2
olvidemos,lang2
stuck,lang1
atascarse,lang2
vorro,lang2
algien,lang2
ponernos,lang2
chocomil,lang2
trippin,lang1
paciente,lang2
concept,lang1
cripple,lang1
lisiar/lisiado,lang2
emotions,lang1
xtc,ne
limits,lang1
#nismo,lang1
#drifter,lang1
uuuuu,lang1
pasen,lang2
años,lang2
nombreeee,lang2
dedos,lang2
falta,lang2
dinettes,lang2
envias,lang2
carta,lang2
dimelo,lang2
papel,lang2
caliento,lang2
balon,lang2
'or,lang1
awards,lang1
#messielmejordelmundo,lang2
perritos,lang2
#quedioslosbendigue,lang2
promiscuo,lang2
valiendo,lang2
babies,lang1
performance,lang1
treat,lang1
golosinas,lang2
treats,lang1
upon,lang1
rewarded,lang1
exercise,lang1
nutrition,lang1
health,lang1
vacaciones,lang2
lighting,lang1
strike,lang1
improbable,lang2
tricks,lang1
goal,lang1
cslewis,ne
shelly,ne
constantly,lang1
fired,lang1
preocupes,lang2
b-boyz,ne
probz,lang2
gmx,ne
cranky,lang1
margen,lang2
considerable/en,lang2
gran,lang2
manera,lang2
yeahhhh,lang1
vallas,lang2
quedar,lang2
ehhh,lang2
acabao,lang2
juegan,lang2
compra,lang2
muchachos,lang2
whining,lang1
quejarse,lang2
keeps,lang1
notado,lang2
enserados,lang2
ka,lang2
cosina,lang2
alterados,lang2
feud,lang1
ran,lang1
saltarse,lang2
señal,lang2
revisas,lang2
definitivamente,lang2
cambiar,lang2
sistema,lang2
distribución,lang2
ig,lang1
hellaa,lang1
professor,lang1
xx,lang1
dozenas,lang2
freezer,lang1
compartes,lang2
videos,lang2
fáciles,lang2
repite,lang2
entiendas,lang2
bffffffff,lang1
metidooo,lang2
sientes,lang2
nando,ne
retweet,lang1
posts,lang1
pozole,lang2
echa,lang2
bedtime,lang1
?!?!??,other
aguantame,lang2
lesson,lang1
historia,lang2
conformes,lang2
native,lang1
speaker,lang1
sufre,lang2
imajinate,lang2
feos,lang2
empty,lang1
handed,lang1
vacías,lang2
gambling,lang1
casino,lang1
autocorrect,lang1
pig,lang1
atragantarse/comer,lang2
thirsty,lang1
finals,lang1
dises,lang2
entero,lang2
choice,lang1
fans,lang1
mojados,lang2
juego,lang2
meet,lang1
sobrevivir,lang2
ame,lang2
niego,lang2
usada,lang2
malhumorado/caprichoso,lang2
#ponedomelisto,lang2
soltar,lang2
dab,lang1
seshs,lang2
dame,lang2
giggle,ne
risita,lang2
gun,ne
detener,lang2
achieve,lang1
surround,lang1
urself,lang1
mentimos,lang2
certainly,lang1
stutter,lang1
tartamudeo/tartamudo,lang2
speech,lang1
stuttering,lang1
repeating,lang1
rolas,lang2
viejitas,lang2
feelin,lang1
granmexicano,ne
djpollo,ne
nine,lang1
lay,lang1
mommy,lang1
nightmare,lang1
tira,lang2
razón,lang2
trato,lang2
literales,lang2
sino,lang2
realmente,lang2
quieras,lang2
wise,lang1
kassandra,ne
cortos,lang2
diálogos,lang2
british,ne
american,ne
stops,lang1
here/la,mixed
responsabilidad,lang2
mía/the,lang2
blame,lang1
delay,lang1
charge,lang1
enojes,lang2
perdio,lang2
miserables,ne
mat,lang1
enojado,lang2
hardly,lang1
throw,lang1
#enoughsaid,lang1
burlarse,lang2
de/ridiculizar,lang2
comedians,lang1
isistes,lang2
milf,lang1
thooo,lang1
#cutie,lang1
#booty,lang1
#milf,lang1
#hottieee,ne
lool,lang1
witcha,lang1
recodo,ne
marta,ne
tímida,lang2
extrovertida,lang2
obvio,lang2
concerts,lang1
craacks,lang1
fea,lang2
#allquibocada,mixed
lógico,lang2
packed,lang1
lleno,lang2
abarrotado,lang2
ponte,lang2
casita,lang2
traducir,lang2
intenta,lang2
completas,lang2
usaría,lang2
puñales,lang2
kosher,lang1
salt,lang1
bag,lang1
scrapes,lang1
resin,lang1
washes,lang1
pija,lang2
hago,lang2
#viejasputas,lang2
#interesadas,lang2
remorse,lang1
poor,lang1
pollitos,lang2
hicieron,lang2
mcnuggets,ne
#horrible,ne
convinced,lang1
:grinning_face_with_sweat:,other
#faded,lang1
nvmind,lang1
senior,lang1
lagg,lang1
bullshit,lang1
usadas,lang2
liked,lang1
pics,lang1
smack,lang1
overboard,lang1
exagerar,lang2
dressing,lang1
fifa,ne
piensalo,lang2
verda,lang2
sorprendio,lang2
denada,lang2
graduated,lang1
0get,lang1
mylittlepals,lang1
hop,lang1
meterse,lang2
entiende,lang2
tijuas,lang2
squinting,lang1
entrecerrar,lang2
enfocar,lang2
glasses,lang1
tss,unk
nojes,lang2
solvencia,lang2
económica,lang2
payed,lang1
vacations,lang1
overseas,lang1
grandpa,lang1
kiuvoo,lang2
viejio,lang2
huango,lang2
effective,lang1
reminiscing,lang1
#noqueno,lang2
cockmeat,ne
lololol,lang1
pout,lang1
#allcansado,lang2
yours,lang1
common,lang1
pinshes,lang1
shishotas,lang2
everywhere,lang1
aprendiendo,lang2
ceñirse,lang2
razon,lang2
pronuncia,lang2
escibiste,lang2
laɪvz,unk
plural,lang2
laɪf,unk
forten,lang1
deseasi,mixed
return,lang1
barcelona,ne
hates,lang1
garar,lang2
chunks,lang1
trozos,lang2
tomato,lang1
careless,lang1
mistakes,lang1
errores,lang2
descuido,lang2
quedarse,lang2
cansancio,lang2
crashed,lang1
#allfamosa,mixed
plato,lang2
segunda,lang2
mesa,lang2
ugh,lang1
faltaba,lang2
!!!!!!!!!!,other
#,other
gayyyy,lang1
annoying,lang1
mensaaaa,lang2
experta,lang2
pff,lang2
escuche,lang2
nasido,lang2
calme,lang2
había,lang2
equivalente,lang2
tierra,lang2
rehusa,lang2
interprerac,lang2
toqan,lang2
paris,ne
<<,other
:cooked_rice:,other
chinas,lang2
emocionen,lang2
estabas,lang2
equivocado/pensaste,lang2
vaaammoooss,lang2
:))),other
chilled,lang1
pedro,ne
locals,lang1
mysterious,lang1
excpect,lang1
ise,lang2
estudiar,lang2
tortillas,lang2
kiera,lang2
ps,lang2
nesesito,lang2
media,lang2
merengue,lang2
misguided,lang1
informado,lang2
false,lang1
aquí,lang2
broma,lang2
además,lang2
earth,lang1
planeta,lang2
ground,lang1
soil,lang1
usas,lang2
plantas,lang2
sonic,ne
adieta,lang2
pidi,lang2
wacky,lang1
absurdo/chiflado,lang2
clown,lang1
dressed,lang1
tacky,lang1
amuse,lang1
exageran,lang2
#chona,ne
status,lang1
neighbors,lang1
extraños,lang2
tucking,lang1
tucked,lang1
invita,lang2
dust,lang1
settles,lang1
tormenta/when,mixed
divorce,lang1
cualquiera,lang2
tomar,lang2
libertad,lang2
inventarme,lang2
símbolo,lang2
oficial,lang2
bente,lang2
nieces,lang2
marathon,lang1
runner,lang1
riezgo,lang2
pachuca,ne
liguilla,lang2
progrma,lang2
envía,lang2
correos,lang2
buscando,lang2
vulva,lang2
hollaa,lang2
sabroso,lang2
italian,ne
dish,lang1
recuperarse,lang2
película,lang2
pulp,lang1
fiction,ne
busboys,ne
dollar-fifty,lang1
f@*k,lang1
gram)you,lang1
chat,lang1
indispensable,lang2
vuelvo,lang2
tras,lang2
incluso,lang2
shoulder,lang1
desprecio,lang2
bruh,lang1
unacceptable,lang1
ontan,lang2
pierden,lang2
attempt,lang1
steal,lang1
expresaste,lang2
arrepiento,lang2
terminamos,lang2
battlefield,lang1
active,lang1
estreses,lang2
entrevistas,lang2
attracted,lang1
recomiendo,lang2
grámatica,lang2
acción,lang2
aparecer,lang2
ticket,lang1
luce,ne
ironed,lang1
walmart,ne
tavan,lang2
biendo,lang2
barranquillera,ne
ellaaaa,lang2
aliados,ne
delatar,lang2
existen,lang2
revisar,lang2
equivoque,lang2
spelling,lang1
andaleee,lang2
ba,lang1
lk,lang1
enseles,lang2
leaving,lang1
feisty,lang1
malhumorado,lang2
colgar,lang2
twiteando,mixed
chismosa,lang2
caeeee,lang2
levantar,lang2
binge,lang1
drinking-,lang1
consumo,lang2
excesivo,lang2
adorno,lang2
store,lang1
nevar,lang2
rapido,lang2
vuela,lang2
sweets,lang1
state,lang1
premios,lang2
#fuckers,lang1
hijo,lang2
único,lang2
);,other
egoista,lang2
mamada,lang2
incluiré,lang2
próximos,lang2
aclarar,lang2
encuentren,lang2
bong,lang1
hits,lang1
duermas,lang2
piso,lang2
messi,ne
muggin,lang1
pendejaaaaa,lang2
cresta,lang2
jija,lang2
maaa,lang2
lee,lang2
bae,lang2
acariciando,lang2
freeze,lang1
raisin,lang1
nutz,lang1
absoluto,lang2
chick,lang1
flick,lang1
chicas,lang2
huyes,lang2
fears,lang1
confused,lang1
piña,lang2
camilo,ne
blanes,lang1
movido,lang2
suelo,lang2
shaggy,ne
peludo/lanoso,lang2
cover,lang1
lack,lang1
thereof,lang1
worries,lang1
farts,lang1
iiiiuuu,unk
stiiiinks,lang1
#kids,lang1
#toocute,lang1
#tiomode,mixed
praise,lang1
lord,lang1
alabado,lang2
señor,lang2
raise,lang1
proud,lang1
healthy,lang1
thru,lang1
found,lang1
cantando,lang2
diferiencia,lang2
sing,lang1
#sisupieran,ne
runs,lang1
lokita,lang2
celoso,lang2
julio,ne
aplastados,lang2
power-nap,lang1
siesta,lang2
energética/para,lang2
retomar,lang2
nervous,lang1
aunt,lang1
:sleepy_face:,other
abuelo,lang2
:old_man:,other
:folded_hands:,other
#guanajuato,ne
#carnaval,lang2
jente,lang2
acaban,lang2
sinónimos,lang2
oración,lang2
viernes,lang2
estabamos,lang2
to0,lang2
inkietosabandonados,lang2
abajito,lang2
dl,lang2
escenario,lang2
djliz,ne
pistiando,lang2
mix,lang1
lugares,lang2
públicos,lang2
preguna,lang2
original,lang2
ilusionen,lang2
breaker,lang1
condición,lang2
backyard,lang1
tommy,ne
#demarca,lang2
observa,lang2
framed,lang1
inocente,lang2
ideó,lang2
eventos,lang2
incriminarme,lang2
falsamente,lang2
commit,lang1
crime,lang1
stating,lang1
diff,lang1
#elvicoesduro,lang2
cobrando,lang2
'o,lang1
hisiste,lang2
acostumbramos,lang2
subtítulos,lang2
senses,lang1
recobrar,lang2
rizas,lang2
jkjkjk,lang1
escribiste,lang2
reservations,lang1
bags,lang1
pendejos,lang2
dawwggg,lang1
'doquiera,lang1
epidemia,lang2
tease,lang1
style,lang1
encontramos,lang2
fuhkn,lang1
latina,lang2
lady,lang1
wendy,ne
minded,lang1
nachos,lang1
alberto,ne
punetes,lang2
0)(0,other
mezquino,lang2
ambas,lang2
block,lang1
remate,lang2
pierdes,lang2
hittin,lang1
smooth,lang1
aburrida,lang2
#hechandolechingadazos,lang2
meets,lang1
eye,lang1
dawned,lang1
xfin,lang2
colleges,lang1
asocia,lang2
jeeezasss,lang1
cahhh,lang1
hables,lang2
escuches,lang2
vivirlo,lang2
estudiarlo,lang2
encanta,lang2
shakespeare,ne
bells,lang1
whistles,lang1
juguetes/con,lang2
funciones,lang2
adicionales,lang2
atractivas,lang2
onto,lang1
nick,ne
medical,lang1
#celoso,lang2
luchar/forcejear/enfrentar,lang2
dificultad,lang2
remain,lang1
faithful,lang1
beyond,lang1
mocosa,lang2
teddybear,lang1
aids,lang1
curve,lang1
mocos,lang2
joking,lang1
posición,lang2
view,lang1
nahhhh,lang1
jamas,lang2
agarras,lang2
snap,lang1
tl,unk
#pinchescagones,lang2
pandora,ne
tenias,lang2
cagarrrrr,lang2
faggot,lang1
playlist,lang1
#lacagan,lang2
dang,lang1
incorrectamente,lang2
alli,lang2
window,lang1
kebrada,lang2
dingun,lang2
salirme,lang2
deeper,lang1
blind,lang1
violence,lang1
onta,ne
moore,ne
ilusionastes,lang2
devious,lang1
calculador/engañoso,lang2
kate,ne
stolen,lang1
completa,lang2
leaves,lang1
explicar,lang2
puntos,lang2
dolar,lang2
hobbit,ne
:see-no-evil_monkey:,other
hechale,lang2
chingadasos,lang2
#quesuerte,lang2
pep,lang1
discurso,lang2
pocket,lang1
pago,lang2
bolsillo,lang2
loans,lang1
cuddle,lang1
abrazarse,lang2
acostados,lang2
sentados,lang2
canta,lang2
gallo,lang2
amaneser,lang2
colgada,lang2
diaaaa,lang2
:kissing_face_with_closed_eyes:,other
memory,lang1
escriben,lang2
pronuncian,lang2
mexicano,lang2
ilegal,lang2
cultas,lang2
hispanohablantes,lang2
mexicanos,lang2
asiáticos,lang2
chinos,lang2
gringa,lang2
lays,lang1
tapatio,lang2
#piasaproblems,lang1
#fml,ambiguous
ideas,lang2
agradan,lang2
regresar,lang2
lechuga,lang2
ravanos,lang2
#veganlife,lang1
sueño,lang2
:sleeping_face:,other
fernando,ne
chento,ne
arch,lang1
backs,lang1
buenooo,lang2
ol,lang1
saggy,lang1
pancake,lang1
havin,lang1
tirando,lang2
tomando,lang2
bucanitas,lang2
nose,lang2
cuñadas,lang2
cubrir,lang2
gastos,lang2
básicos,lang2
nismo,lang2
somw,lang1
flirting,lang1
coqueteando,lang2
mail,lang1
#cheaters,ne
juro,lang2
sakar,lang2
#dammit,lang1
chicharito,ne
reminds,lang1
harto,lang2
salgo,lang2
miracle,lang1
account,lang1
#nalgona,lang2
maestro/profesor,lang2
organizando,lang2
consigo,lang2
cannot,lang1
campero,lang2
opens,lang1
campar,lang2
probar,lang2
chikin,ne
sinónimo,lang2
querías,lang2
traffic,lang1
atrapado,lang2
tráfico,lang2
aplazar,lang2
instantáneamente,lang2
vacilación,lang2
cochino,lang2
número,lang2
#alaverg,lang2
punto,lang2
golazo,lang2
postee,lang2
#complirmisantojos,lang2
bailando,lang2
tambora,lang2
mueva,lang2
caderas,lang2
kebradita,lang2
melt,lang1
conosca,lang2
ranchito,lang2
linda,lang2
rotundamente,lang2
hiding,lang1
solamente,lang2
presente,lang2
s,lang1
midnight,lang1
seat,lang1
warmers,lang1
tar,lang1
normal,lang1
cambian,lang2
pushy,lang1
avasallador/insistente,lang2
salesman,lang1
inmediatamente,lang2
expects,lang1
answer,lang1
zombie,lang1
bendiga,lang2
dolooorrrrr,lang2
#montez,ne
#durango,ne
#sunday,lang1
#perfect,lang1
plz,lang1
kedar,lang2
entretenimiento,lang2
complain,lang1
fakk,lang1
emmm,unk
shiettt,lang1
demas,lang2
instagramski,ne
oiesaaaa,lang2
mamadaaa,lang2
